Estado Civil;Horário Aula Dia/Noite;Escolaridade Materna;Escolaridade Paterna;Profissão Materna;Profissão Paterna;Necessidades Educacionais Especiais;Devedor de mensalidade;Mensalidade em Dia;Sexo;Bolsista;Idade na Inscrição;Disciplinas Aprovadas no Semestre;Taxa de Desemprego;Taxa de inflação;Resultado
1;1;3;39;3;7;0;0;1;1;0;26;7;12.4;0.5;Inscrito
1;1;38;38;9;5;0;1;0;1;0;20;4;16.2;0.3;Evasão
1;0;37;1;9;10;0;0;1;1;0;50;6;16.2;0.3;Evasão
1;1;19;38;9;8;0;0;1;1;0;20;5;10.8;1.4;Evasão
1;1;3;1;2;8;0;0;1;1;0;20;5;12.4;0.5;Inscrito
1;1;3;19;2;10;0;0;0;1;0;35;5;15.5;2.8;Evasão
1;1;3;19;4;5;0;0;1;1;1;19;6;15.5;2.8;Formado
2;1;37;37;5;7;0;0;1;1;0;43;0;9.4;-0.8;Evasão
1;1;3;38;2;1;0;0;1;1;0;19;7;10.8;1.4;Formado
1;1;37;37;9;9;0;0;1;1;0;25;6;12.7;3.7;Formado
1;1;1;3;5;10;0;0;1;1;0;19;0;13.9;-0.3;Formado
1;1;1;19;9;9;0;0;1;1;1;20;6;7.6;2.6;Inscrito
1;1;38;37;5;5;0;0;1;1;0;22;0;12.7;3.7;Evasão
1;1;37;37;3;3;0;0;1;1;1;19;6;11.1;0.6;Evasão
2;0;19;37;3;9;0;0;1;1;0;32;4;13.9;-0.3;Evasão
2;1;37;37;9;7;0;0;1;1;0;57;5;9.4;-0.8;Formado
1;1;1;19;3;5;0;0;0;1;0;20;4;16.2;0.3;Evasão
1;0;1;1;5;5;0;0;0;1;0;38;0;8.9;1.4;Evasão
2;0;37;3;9;3;0;0;1;1;0;45;5;12.4;0.5;Formado
2;1;37;37;9;10;0;1;0;1;0;43;2;10.8;1.4;Evasão
1;1;38;1;9;9;0;0;1;1;0;19;6;10.8;1.4;Formado
2;0;19;19;4;4;0;0;0;1;0;49;2;15.5;2.8;Evasão
2;1;37;38;9;7;0;0;1;1;0;43;7;10.8;1.4;Inscrito
1;0;37;38;9;9;0;0;1;1;0;34;4;11.1;0.6;Evasão
1;1;19;19;5;5;0;1;1;1;0;18;4;12.4;0.5;Inscrito
2;0;38;38;1;4;0;0;1;1;0;43;5;10.8;1.4;Formado
1;1;19;1;9;8;0;0;1;1;0;21;3;15.5;2.8;Evasão
2;0;34;34;99;99;0;0;1;1;0;40;3;7.6;2.6;Inscrito
1;1;19;37;5;5;0;0;1;1;1;19;4;10.8;1.4;Formado
1;1;37;37;1;1;0;0;1;1;0;27;6;10.8;1.4;Inscrito
2;1;37;37;9;6;0;0;1;1;0;43;0;16.2;0.3;Evasão
1;0;37;37;9;9;0;0;1;1;0;31;5;9.4;-0.8;Formado
1;1;38;1;134;134;0;1;1;1;0;26;0;8.9;1.4;Inscrito
1;0;37;38;175;103;0;0;1;1;0;34;5;8.9;1.4;Formado
4;1;34;34;0;0;0;0;1;1;0;30;12;7.6;2.6;Formado
2;1;38;38;7;8;0;0;1;1;0;36;6;16.2;0.3;Evasão
1;0;37;37;6;7;0;1;0;1;0;46;0;11.1;0.6;Evasão
1;1;1;19;5;9;0;0;1;1;0;22;3;7.6;2.6;Formado
1;1;1;19;5;9;0;0;1;1;0;27;0;16.2;0.3;Evasão
1;1;1;38;141;192;0;0;1;1;0;20;5;8.9;1.4;Inscrito
1;1;19;38;9;8;0;0;1;1;0;20;5;8.9;1.4;Inscrito
1;1;19;19;90;90;0;1;0;1;0;31;0;12.7;3.7;Evasão
1;1;37;19;9;9;0;1;1;1;0;20;0;9.4;-0.8;Inscrito
1;1;1;38;90;8;0;0;0;1;0;21;2;10.8;1.4;Evasão
1;1;19;19;9;7;0;0;1;1;0;21;4;16.2;0.3;Evasão
1;1;1;4;9;10;0;0;1;1;0;19;5;16.2;0.3;Formado
1;1;19;19;4;4;0;0;1;1;1;20;5;8.9;1.4;Formado
1;1;38;1;9;4;0;0;1;1;0;18;6;12.4;0.5;Formado
1;1;1;1;4;3;0;0;1;1;1;18;6;16.2;0.3;Formado
1;1;1;2;144;123;0;1;1;1;0;30;4;12.4;0.5;Inscrito
1;1;19;19;3;1;0;1;0;1;0;34;0;15.5;2.8;Evasão
1;1;19;19;191;171;0;1;0;1;0;21;4;11.1;0.6;Inscrito
1;1;37;1;9;7;0;0;1;1;0;20;5;16.2;0.3;Evasão
1;1;37;37;9;9;0;0;1;1;0;18;7;12.7;3.7;Formado
1;1;1;1;4;3;0;1;1;1;0;21;0;16.2;0.3;Evasão
2;1;3;1;2;2;0;0;1;1;0;26;1;12.4;0.5;Evasão
1;1;38;19;7;3;0;1;1;1;0;20;0;9.4;-0.8;Evasão
1;1;1;38;1;9;0;0;1;1;0;25;3;15.5;2.8;Evasão
1;1;1;1;4;4;0;0;1;1;0;19;0;7.6;2.6;Inscrito
1;1;19;5;4;1;0;0;1;1;0;24;3;9.4;-0.8;Evasão
1;1;3;3;2;2;0;0;1;1;0;20;4;7.6;2.6;Formado
1;1;1;3;9;5;0;0;1;1;0;20;0;12.7;3.7;Evasão
1;1;3;1;9;6;0;0;1;0;0;18;6;10.8;1.4;Formado
4;1;19;3;9;2;0;0;1;0;0;25;7;12.7;3.7;Inscrito
1;1;38;37;9;6;0;0;1;0;0;22;5;11.1;0.6;Formado
1;0;37;37;0;6;0;0;0;0;0;41;0;9.4;-0.8;Evasão
1;1;37;38;7;9;0;1;1;0;1;19;2;12.7;3.7;Evasão
1;1;3;3;3;4;0;0;1;0;0;21;6;13.9;-0.3;Formado
1;1;1;1;5;5;0;1;1;0;0;30;6;13.9;-0.3;Evasão
1;1;38;38;9;9;0;0;1;0;1;21;5;11.1;0.6;Formado
2;1;19;38;9;9;0;0;1;0;1;26;0;10.8;1.4;Inscrito
1;1;1;1;9;4;0;0;1;0;0;21;7;11.1;0.6;Formado
1;1;1;1;3;4;0;0;1;0;0;18;7;10.8;1.4;Formado
1;1;3;1;1;4;0;0;1;0;1;19;6;12.4;0.5;Formado
1;1;1;38;9;8;0;0;1;0;1;18;6;8.9;1.4;Formado
1;1;2;3;2;2;0;0;1;0;0;19;3;12.7;3.7;Inscrito
1;1;3;3;2;5;0;0;1;0;0;21;4;13.9;-0.3;Inscrito
1;1;19;1;9;3;0;0;1;0;1;18;2;13.9;-0.3;Evasão
1;1;37;37;7;7;0;0;1;0;1;24;6;10.8;1.4;Formado
1;1;4;5;2;2;0;0;1;0;0;21;1;12.7;3.7;Inscrito
1;1;19;19;9;9;0;0;1;0;0;23;5;16.2;0.3;Formado
1;1;38;19;5;7;0;0;1;0;1;18;7;10.8;1.4;Formado
1;1;4;1;2;9;0;0;0;0;0;26;6;11.1;0.6;Inscrito
1;1;38;38;5;8;0;0;1;0;0;20;4;9.4;-0.8;Formado
1;1;4;1;5;5;0;0;1;0;0;18;6;11.1;0.6;Formado
1;1;2;12;3;10;0;0;1;0;0;20;6;11.1;0.6;Formado
1;1;19;19;4;4;0;0;1;0;0;20;7;12.7;3.7;Inscrito
1;1;1;19;4;10;1;0;1;0;0;18;2;12.7;3.7;Inscrito
1;1;1;12;9;10;0;0;1;0;1;22;5;12.4;0.5;Formado
1;1;37;37;9;9;0;1;1;0;0;20;6;7.6;2.6;Formado
1;1;1;37;9;9;0;0;1;0;1;19;7;13.9;-0.3;Formado
1;1;3;1;2;4;0;1;1;0;0;18;6;15.5;2.8;Evasão
1;1;38;37;6;6;0;0;1;0;0;18;5;13.9;-0.3;Formado
1;1;37;1;9;9;0;0;1;0;1;19;4;10.8;1.4;Formado
1;1;19;38;9;9;0;0;1;0;1;19;6;10.8;1.4;Formado
1;0;34;34;0;0;0;0;1;0;0;24;6;7.6;2.6;Formado
1;1;37;37;4;4;0;0;1;0;0;21;6;10.8;1.4;Formado
1;1;1;1;3;3;0;0;1;0;1;20;6;11.1;0.6;Formado
1;1;19;19;4;7;0;1;0;0;1;28;6;13.9;-0.3;Evasão
1;1;37;19;9;8;0;0;1;0;0;21;6;7.6;2.6;Formado
1;1;37;38;191;163;0;1;1;1;0;20;7;11.1;0.6;Inscrito
1;1;3;2;2;6;0;0;0;1;0;36;0;16.2;0.3;Evasão
2;0;37;37;9;9;0;0;0;1;0;42;0;12.7;3.7;Evasão
2;0;37;37;9;7;0;0;1;1;0;47;4;7.6;2.6;Evasão
1;1;1;38;4;7;0;0;0;1;0;25;0;9.4;-0.8;Evasão
1;1;1;37;3;5;0;0;1;1;1;25;6;15.5;2.8;Formado
2;0;19;37;6;8;0;0;1;1;0;48;0;12.4;0.5;Evasão
1;0;38;38;9;7;0;0;1;1;1;32;10;10.8;1.4;Formado
1;0;38;38;9;7;0;0;1;1;0;38;10;8.9;1.4;Evasão
1;1;37;37;5;5;0;0;1;1;0;37;15;15.5;2.8;Formado
1;1;37;37;9;9;0;0;0;1;0;26;1;10.8;1.4;Evasão
1;1;3;5;2;2;0;0;1;1;0;23;0;13.9;-0.3;Evasão
1;1;38;19;3;5;0;0;1;1;0;23;0;15.5;2.8;Inscrito
1;1;2;3;9;6;0;0;1;1;0;20;4;12.4;0.5;Inscrito
1;1;3;38;3;7;0;0;1;1;0;26;6;11.1;0.6;Evasão
1;0;37;37;9;5;0;0;1;0;0;45;8;12.7;3.7;Inscrito
1;0;37;37;5;5;0;0;1;0;1;26;3;7.6;2.6;Inscrito
1;0;9;9;90;90;0;0;1;0;0;26;10;7.6;2.6;Formado
1;0;37;37;9;9;0;0;1;0;0;25;3;10.8;1.4;Inscrito
1;1;1;1;4;4;0;0;1;0;0;18;8;9.4;-0.8;Formado
1;1;37;37;7;7;0;0;1;0;0;27;7;12.7;3.7;Formado
6;0;19;1;5;90;0;0;0;0;0;24;0;10.8;1.4;Evasão
1;1;38;19;6;10;0;0;1;0;0;20;5;15.5;2.8;Formado
1;1;1;19;9;8;0;0;1;0;1;18;0;15.5;2.8;Evasão
1;1;19;38;7;7;0;0;1;0;1;18;7;12.7;3.7;Formado
1;1;37;37;9;9;0;0;1;0;0;18;8;9.4;-0.8;Formado
1;1;19;37;3;8;0;0;1;1;0;19;5;9.4;-0.8;Inscrito
1;1;1;1;4;4;0;0;1;0;1;19;8;9.4;-0.8;Formado
1;1;12;1;5;10;0;0;1;0;1;19;5;12.4;0.5;Inscrito
1;1;38;37;9;5;0;0;1;0;0;18;7;10.8;1.4;Formado
1;1;19;37;9;9;0;0;1;0;1;18;0;12.7;3.7;Inscrito
1;1;3;3;5;5;0;0;1;0;0;19;4;12.7;3.7;Inscrito
1;1;1;37;4;9;0;0;1;0;0;23;17;15.5;2.8;Formado
1;1;19;19;4;7;0;0;1;0;1;21;5;13.9;-0.3;Formado
1;1;38;38;5;7;0;0;1;0;1;18;7;16.2;0.3;Formado
1;1;34;37;9;9;0;1;0;0;0;20;3;10.8;1.4;Evasão
1;1;19;37;5;5;0;0;1;0;0;23;3;16.2;0.3;Inscrito
1;1;37;37;9;7;0;0;1;0;0;20;5;10.8;1.4;Inscrito
1;1;37;37;5;7;0;0;1;0;1;18;6;13.9;-0.3;Formado
1;0;37;37;9;7;0;0;1;0;0;29;11;9.4;-0.8;Formado
1;1;38;1;5;4;0;0;1;1;0;28;3;7.6;2.6;Evasão
1;1;37;37;7;7;0;0;1;1;0;19;3;9.4;-0.8;Inscrito
1;1;19;19;7;7;0;1;0;1;0;24;0;10.8;1.4;Evasão
1;1;37;37;9;7;0;1;1;1;1;33;0;15.5;2.8;Evasão
1;1;19;37;5;7;0;0;0;1;0;19;2;9.4;-0.8;Evasão
1;1;38;19;9;3;0;0;1;1;0;19;6;11.1;0.6;Formado
4;0;37;37;7;7;0;0;1;1;0;37;8;12.7;3.7;Formado
1;1;38;37;9;8;0;1;0;1;1;18;0;12.7;3.7;Formado
4;0;37;37;9;9;0;0;1;1;0;29;0;7.6;2.6;Inscrito
2;1;37;37;9;3;0;0;1;1;0;37;7;13.9;-0.3;Formado
1;1;37;37;9;9;0;0;1;1;0;36;0;12.4;0.5;Evasão
1;1;1;38;7;7;0;0;1;1;0;19;6;8.9;1.4;Formado
1;1;19;1;9;3;0;0;1;1;1;33;14;9.4;-0.8;Formado
1;1;1;1;5;7;0;0;0;1;0;34;5;15.5;2.8;Evasão
1;1;3;19;3;8;0;0;1;0;0;18;6;12.4;0.5;Formado
1;1;3;1;2;4;0;0;1;0;0;20;0;12.4;0.5;Evasão
1;1;19;37;4;7;0;0;1;0;1;19;6;13.9;-0.3;Formado
1;1;19;19;9;1;0;0;1;0;0;20;6;13.9;-0.3;Formado
1;1;19;19;9;9;0;0;1;0;1;19;6;12.4;0.5;Formado
1;1;19;19;9;9;0;0;1;0;0;19;6;12.4;0.5;Formado
1;1;37;19;9;7;0;0;1;0;1;22;5;9.4;-0.8;Formado
1;1;12;12;5;7;0;0;1;0;0;18;6;11.1;0.6;Inscrito
1;1;1;38;9;9;0;0;1;0;1;18;6;12.4;0.5;Formado
1;1;1;19;131;181;0;0;1;0;0;19;4;12.4;0.5;Inscrito
1;1;38;37;9;9;0;0;1;0;1;19;6;12.7;3.7;Formado
1;1;19;1;1;90;0;1;0;0;0;31;5;7.6;2.6;Evasão
1;1;1;1;4;3;0;0;1;0;0;18;7;11.1;0.6;Formado
1;1;1;19;9;9;0;1;1;0;1;19;3;10.8;1.4;Formado
1;1;3;38;2;10;0;0;1;0;0;18;0;13.9;-0.3;Formado
1;1;37;38;9;5;0;0;1;0;1;19;5;15.5;2.8;Formado
1;1;19;19;9;6;0;0;1;0;0;19;6;7.6;2.6;Formado
1;1;37;37;9;7;0;0;1;0;1;19;4;10.8;1.4;Inscrito
2;0;37;34;0;0;0;0;1;0;0;30;9;7.6;2.6;Formado
1;1;19;1;5;5;0;0;1;0;0;18;0;16.2;0.3;Inscrito
1;1;1;1;3;6;0;0;1;0;0;18;7;12.7;3.7;Formado
1;1;5;3;2;3;0;0;1;0;0;21;0;12.7;3.7;Evasão
1;1;1;38;4;9;0;0;1;0;1;19;6;13.9;-0.3;Formado
1;1;1;1;4;4;0;0;1;0;1;19;6;12.4;0.5;Inscrito
1;1;3;19;4;8;0;0;1;0;0;19;5;13.9;-0.3;Inscrito
1;1;19;19;4;4;0;0;1;0;0;19;6;8.9;1.4;Evasão
1;1;1;19;4;7;0;0;1;0;1;19;6;8.9;1.4;Formado
2;0;37;37;9;6;0;0;1;0;1;39;4;16.2;0.3;Formado
1;1;3;4;2;2;0;0;1;0;0;18;6;7.6;2.6;Inscrito
1;1;3;1;9;9;0;0;1;0;0;20;0;12.7;3.7;Evasão
1;1;19;38;3;10;0;0;1;0;0;19;5;8.9;1.4;Formado
1;1;1;1;4;7;0;0;1;0;0;18;5;11.1;0.6;Inscrito
2;1;3;3;2;2;0;1;0;0;0;34;6;11.1;0.6;Inscrito
1;1;37;37;9;9;0;0;1;0;0;22;3;7.6;2.6;Inscrito
1;1;19;19;7;7;0;0;1;0;0;24;6;13.9;-0.3;Formado
2;1;19;37;7;10;0;0;1;0;0;34;12;7.6;2.6;Formado
2;0;34;34;0;0;0;0;1;0;0;46;0;7.6;2.6;Evasão
2;1;37;37;9;8;0;0;1;0;0;50;3;9.4;-0.8;Inscrito
1;0;37;37;9;5;0;0;0;0;0;37;0;15.5;2.8;Evasão
1;1;38;19;4;9;0;0;1;0;0;18;6;8.9;1.4;Formado
1;1;37;37;6;6;0;0;1;0;1;25;3;11.1;0.6;Inscrito
2;1;37;37;9;6;0;0;1;0;0;46;19;15.5;2.8;Formado
2;1;3;1;2;5;0;0;1;0;1;30;6;13.9;-0.3;Formado
4;0;37;37;9;9;0;1;0;0;0;37;0;12.7;3.7;Evasão
2;0;37;37;9;9;0;0;1;0;0;50;2;12.7;3.7;Inscrito
1;1;38;38;9;6;0;0;1;0;0;20;6;12.4;0.5;Formado
2;1;34;34;99;99;0;0;1;0;0;39;1;11.1;0.6;Evasão
2;1;37;37;9;6;0;0;0;0;0;53;0;15.5;2.8;Evasão
2;1;37;37;9;9;0;0;1;0;0;54;13;15.5;2.8;Evasão
1;1;3;3;4;2;0;0;1;0;0;19;4;13.9;-0.3;Formado
1;1;1;1;4;4;0;0;0;0;0;20;0;8.9;1.4;Evasão
1;1;1;37;4;5;0;1;1;0;0;18;6;8.9;1.4;Formado
1;1;1;1;144;144;0;1;1;0;0;21;11;8.9;1.4;Formado
1;1;1;1;5;3;0;0;1;0;0;18;6;13.9;-0.3;Formado
1;1;19;19;9;10;0;1;1;0;0;19;0;11.1;0.6;Evasão
1;1;1;1;9;9;0;0;1;0;1;18;5;11.1;0.6;Evasão
1;1;1;3;3;3;0;0;1;0;0;19;6;11.1;0.6;Formado
1;1;1;1;4;3;0;0;1;0;1;18;0;13.9;-0.3;Evasão
1;1;2;1;4;4;0;0;1;0;0;19;5;12.7;3.7;Formado
4;0;34;34;0;0;0;0;1;0;0;48;5;7.6;2.6;Inscrito
4;1;37;37;9;9;0;1;1;0;0;34;4;13.9;-0.3;Formado
1;1;3;3;2;2;0;0;1;0;0;18;5;7.6;2.6;Formado
2;0;37;37;9;9;0;0;1;0;0;50;6;10.8;1.4;Formado
1;1;37;37;6;6;0;1;1;0;0;41;21;12.4;0.5;Formado
1;1;1;1;5;5;0;0;1;0;1;22;5;7.6;2.6;Evasão
4;1;37;37;9;9;0;0;1;0;0;43;5;7.6;2.6;Formado
2;0;3;19;90;90;0;0;1;0;0;50;0;10.8;1.4;Evasão
1;1;37;37;9;9;0;0;1;0;0;60;6;13.9;-0.3;Formado
2;1;37;37;9;10;0;0;1;0;0;41;4;9.4;-0.8;Inscrito
2;0;37;37;9;9;0;0;1;0;0;47;5;7.6;2.6;Formado
1;1;3;3;2;2;0;0;1;0;0;22;17;11.1;0.6;Formado
2;1;37;37;9;6;0;0;1;0;0;41;0;10.8;1.4;Evasão
2;0;38;37;5;6;0;0;1;0;0;28;6;7.6;2.6;Inscrito
5;1;37;37;4;9;0;0;1;0;0;32;13;10.8;1.4;Formado
2;0;37;34;90;90;0;0;1;0;0;50;0;7.6;2.6;Evasão
1;1;1;37;9;10;0;0;1;0;0;53;15;8.9;1.4;Inscrito
1;1;3;3;4;4;0;1;0;0;0;54;0;12.4;0.5;Evasão
1;0;37;37;9;7;0;0;1;0;0;49;5;13.9;-0.3;Inscrito
2;1;37;37;4;7;0;0;1;0;0;34;11;12.7;3.7;Evasão
4;0;38;37;5;7;0;0;1;0;0;45;4;16.2;0.3;Evasão
4;0;37;37;9;7;0;0;1;0;1;47;5;12.4;0.5;Formado
1;1;19;19;5;5;0;0;1;0;0;22;8;9.4;-0.8;Inscrito
2;0;37;37;9;9;0;0;1;0;0;33;1;12.4;0.5;Evasão
2;0;37;37;9;9;0;0;1;0;1;43;6;8.9;1.4;Formado
1;1;37;37;6;6;0;0;1;0;0;54;13;15.5;2.8;Formado
1;0;37;37;5;7;0;0;1;0;0;39;11;12.7;3.7;Formado
2;0;37;37;9;9;0;0;1;0;0;39;5;7.6;2.6;Formado
1;1;19;37;9;9;0;0;1;0;1;18;6;15.5;2.8;Formado
1;1;37;37;9;7;0;0;1;0;1;19;6;16.2;0.3;Formado
1;1;38;19;9;6;0;0;1;0;1;18;6;8.9;1.4;Formado
2;0;34;34;0;0;0;0;1;0;0;44;8;7.6;2.6;Formado
1;0;3;1;3;9;0;0;1;0;0;27;0;12.4;0.5;Evasão
1;1;1;19;4;7;0;0;1;0;1;18;6;8.9;1.4;Formado
2;0;34;34;0;0;0;0;1;0;0;45;9;9.4;-0.8;Evasão
1;1;38;37;9;9;0;0;1;0;0;20;6;7.6;2.6;Formado
2;0;37;37;9;9;0;0;1;0;0;40;6;10.8;1.4;Formado
1;0;37;37;6;6;0;0;1;0;0;40;4;13.9;-0.3;Inscrito
1;1;3;3;2;2;0;0;1;0;0;18;7;13.9;-0.3;Formado
1;1;3;19;3;8;0;0;1;0;0;21;7;12.7;3.7;Formado
1;1;2;1;3;3;0;0;1;0;0;20;0;9.4;-0.8;Formado
2;0;37;37;9;8;0;0;1;0;0;36;11;9.4;-0.8;Inscrito
2;0;19;19;4;4;0;0;1;0;0;27;0;9.4;-0.8;Evasão
2;1;38;38;9;9;0;0;1;0;0;32;7;12.7;3.7;Formado
1;1;1;1;3;3;0;0;1;0;1;18;6;8.9;1.4;Formado
1;0;37;37;9;7;0;0;1;0;0;37;4;16.2;0.3;Evasão
1;1;3;1;2;3;0;0;1;0;0;19;6;10.8;1.4;Formado
4;0;37;38;7;5;0;0;1;0;1;41;6;10.8;1.4;Formado
2;1;1;37;4;9;0;0;1;0;1;18;6;7.6;2.6;Formado
1;1;37;37;90;90;0;0;1;0;0;21;8;7.6;2.6;Formado
1;1;1;19;3;9;0;1;0;0;0;23;5;12.4;0.5;Evasão
1;1;1;1;3;3;0;0;1;0;0;18;0;13.9;-0.3;Evasão
1;1;19;19;4;4;0;0;1;0;0;18;8;9.4;-0.8;Formado
1;1;34;34;99;99;0;0;1;0;0;21;0;7.6;2.6;Evasão
1;1;22;30;0;8;0;0;1;0;0;19;6;7.6;2.6;Formado
6;1;37;37;9;9;0;0;1;0;0;47;0;9.4;-0.8;Evasão
6;0;37;37;9;9;0;0;1;0;1;48;6;10.8;1.4;Inscrito
2;0;37;37;9;9;0;0;1;0;0;39;12;16.2;0.3;Formado
1;1;38;38;7;7;0;0;1;0;0;19;6;11.1;0.6;Formado
1;0;37;37;9;9;0;0;1;0;0;38;14;9.4;-0.8;Evasão
5;1;19;1;9;9;0;1;0;0;0;27;0;8.9;1.4;Evasão
1;1;19;19;4;7;0;0;1;0;1;18;0;12.4;0.5;Formado
1;0;19;37;4;5;0;0;1;0;0;34;4;12.7;3.7;Inscrito
2;1;37;37;4;4;0;0;1;0;0;48;6;15.5;2.8;Evasão
1;1;34;34;0;0;0;0;1;0;0;25;1;7.6;2.6;Evasão
2;1;19;37;6;6;0;0;1;0;1;32;7;12.7;3.7;Formado
1;1;37;37;9;7;0;0;1;0;1;18;6;16.2;0.3;Formado
1;0;1;3;4;6;0;1;1;0;0;20;6;12.4;0.5;Formado
1;1;19;37;9;7;0;0;1;0;0;20;4;7.6;2.6;Formado
1;1;37;37;9;3;0;0;1;0;0;20;0;9.4;-0.8;Evasão
1;1;1;1;4;4;0;0;1;0;0;19;1;9.4;-0.8;Inscrito
1;0;37;34;90;90;0;0;1;0;0;39;0;7.6;2.6;Evasão
1;1;6;6;0;4;0;1;1;0;0;29;1;10.8;1.4;Evasão
1;0;37;37;6;6;0;1;1;0;0;36;0;12.7;3.7;Evasão
1;1;19;19;9;9;0;0;1;0;0;18;7;12.7;3.7;Formado
2;0;34;34;0;0;0;0;1;0;0;51;0;7.6;2.6;Evasão
1;1;34;34;90;90;0;1;1;0;0;23;1;7.6;2.6;Evasão
1;1;29;10;6;6;0;0;1;0;0;21;0;10.8;1.4;Evasão
1;1;34;34;0;0;0;0;0;0;0;28;4;9.4;-0.8;Evasão
2;0;37;37;9;3;0;0;1;0;0;34;4;7.6;2.6;Inscrito
1;0;37;37;6;5;0;0;1;0;0;41;0;12.7;3.7;Evasão
4;0;37;37;9;9;0;0;1;0;1;43;5;9.4;-0.8;Formado
2;1;1;3;9;2;0;0;1;0;0;28;7;12.4;0.5;Inscrito
1;1;40;1;2;4;0;0;1;0;1;19;12;8.9;1.4;Formado
1;1;19;19;9;1;0;0;1;0;0;26;6;15.5;2.8;Formado
1;1;4;3;2;3;0;0;1;0;0;18;7;12.4;0.5;Formado
2;1;37;19;9;5;0;0;1;0;0;45;4;11.1;0.6;Evasão
1;1;3;37;2;7;0;0;1;0;0;19;0;12.4;0.5;Evasão
1;1;4;1;3;10;0;0;1;0;0;20;6;11.1;0.6;Formado
1;1;1;19;5;5;0;0;1;0;0;18;6;7.6;2.6;Formado
1;1;3;3;4;2;0;0;1;0;0;27;3;12.4;0.5;Evasão
2;1;19;38;5;5;0;0;1;0;0;20;6;13.9;-0.3;Formado
1;1;1;1;4;8;0;0;1;0;0;18;6;8.9;1.4;Formado
2;1;37;37;9;9;0;0;1;0;0;35;5;9.4;-0.8;Inscrito
1;1;37;37;9;9;1;0;1;0;0;26;0;16.2;0.3;Evasão
4;1;37;37;9;9;0;0;1;0;1;39;6;12.7;3.7;Formado
1;1;37;37;9;9;0;0;1;0;0;18;0;7.6;2.6;Formado
1;1;37;37;9;5;0;0;1;0;0;36;0;16.2;0.3;Evasão
2;0;37;37;9;9;0;0;1;0;0;38;11;13.9;-0.3;Formado
2;1;37;19;3;7;0;0;1;0;0;45;3;7.6;2.6;Evasão
5;1;2;2;2;2;0;0;1;0;0;62;6;10.8;1.4;Formado
1;1;1;1;9;1;0;0;1;0;1;20;4;10.8;1.4;Formado
1;1;19;37;9;9;0;0;1;0;0;18;7;10.8;1.4;Formado
1;1;1;1;3;4;0;0;1;0;0;18;2;9.4;-0.8;Evasão
2;0;1;3;4;9;0;0;1;0;0;23;5;9.4;-0.8;Formado
1;1;19;19;9;9;0;1;1;0;1;19;6;13.9;-0.3;Evasão
1;1;1;3;7;3;0;1;1;0;1;19;5;8.9;1.4;Formado
1;1;3;3;3;3;0;0;1;0;0;18;7;13.9;-0.3;Formado
1;1;4;1;2;1;0;0;1;0;0;18;0;9.4;-0.8;Inscrito
1;0;35;37;90;90;0;0;1;0;0;41;4;7.6;2.6;Formado
1;1;19;3;4;2;0;0;1;0;1;51;5;12.4;0.5;Formado
1;1;19;19;4;5;0;0;1;0;0;24;10;16.2;0.3;Formado
1;0;19;1;9;5;0;0;1;0;0;25;1;16.2;0.3;Evasão
1;1;1;1;4;4;0;0;1;0;0;18;3;7.6;2.6;Inscrito
1;1;37;37;9;9;0;0;1;0;0;20;4;7.6;2.6;Formado
1;1;1;19;123;103;1;0;1;0;0;19;0;13.9;-0.3;Evasão
5;0;3;3;1;1;0;0;1;0;0;41;10;16.2;0.3;Formado
1;1;1;19;9;9;0;0;1;0;1;19;6;8.9;1.4;Formado
1;1;1;3;3;2;0;0;1;0;0;28;14;16.2;0.3;Evasão
1;1;5;3;5;7;0;0;1;0;0;21;6;12.4;0.5;Formado
1;1;3;2;1;1;0;0;0;0;0;22;4;9.4;-0.8;Evasão
1;1;37;19;5;7;0;0;0;0;0;18;6;10.8;1.4;Formado
1;1;19;37;9;9;0;0;1;0;1;19;6;10.8;1.4;Formado
1;1;3;19;5;5;0;0;1;0;1;19;7;11.1;0.6;Formado
1;1;19;19;4;5;0;1;0;0;0;25;6;10.8;1.4;Formado
1;1;1;19;2;9;0;0;1;0;1;18;6;7.6;2.6;Formado
1;1;37;19;9;9;0;0;1;0;0;19;6;12.7;3.7;Formado
1;1;19;1;5;4;0;0;1;0;0;20;4;10.8;1.4;Inscrito
2;0;34;34;0;0;0;0;1;0;0;46;6;7.6;2.6;Formado
1;1;3;3;3;3;0;0;0;0;0;19;12;8.9;1.4;Formado
1;1;38;19;9;7;0;0;1;0;0;18;4;7.6;2.6;Inscrito
1;1;19;19;9;9;0;0;1;0;1;18;6;13.9;-0.3;Formado
1;1;37;37;3;3;0;0;1;0;1;19;7;10.8;1.4;Formado
1;1;3;3;3;2;0;0;1;0;0;20;0;16.2;0.3;Evasão
2;0;37;37;5;6;0;0;1;0;1;38;5;9.4;-0.8;Formado
1;1;1;38;9;8;0;0;1;0;0;18;6;13.9;-0.3;Formado
1;1;1;1;5;5;0;0;1;0;1;18;7;13.9;-0.3;Formado
1;1;19;1;0;5;0;0;1;0;0;18;5;13.9;-0.3;Formado
1;1;3;3;2;2;0;0;1;0;0;20;4;15.5;2.8;Inscrito
1;1;3;19;4;8;0;0;1;0;0;19;6;12.4;0.5;Formado
4;0;19;19;90;90;0;0;0;0;0;37;0;10.8;1.4;Evasão
1;1;3;19;2;5;0;0;1;0;0;24;7;12.7;3.7;Inscrito
